id;price;area;rooms;floor;rent;outdoor;parking;build_year;status;district;max_floor
12761;;49.44;2;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;6
12762;995000;57.8;3;9;1000;balkon;;19;do zamieszkania;Mokotów;10
12763;903949;65.22;3;3;;balkon;;2024;do wykończenia;Praga-Południe;4
12764;1391094;85.87;4;5;;balkon, taras;garaż/miejsce parkingowe;;do wykończenia;Bemowo;5
12765;687050;52.85;2;2;;balkon;;2024;do wykończenia;Bielany;3
12766;640000;45.0;2;0;550;ogródek;garaż/miejsce parkingowe;2024;do wykończenia;Ursus;5
12767;;80.03;4;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
12769;2800000;197.0;5;4;;balkon;garaż/miejsce parkingowe;1996;do wykończenia;Ursynów;4
12770;1489920;93.12;4;2;;balkon, taras;;2022;do wykończenia;Białołęka;2
12771;1542880;96.43;5;1;;balkon;;2022;do wykończenia;Białołęka;4
12772;855323;64.31;3;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Bielany;3
12773;687050;52.85;2;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Bielany;3
12774;552990;32.2;2;;;ogródek;garaż/miejsce parkingowe;2023;do zamieszkania;Ursynów;
12775;;92.86;4;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Mokotów;2
12776;790000;57.3;3;2;650;;garaż/miejsce parkingowe;1980;;Praga-Południe;12
12778;;34.63;1;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Południe;4
12779;1684500;80.21;4;1;;;;2025;;Bielany;4
12780;1899000;104.9;4;1;1200;balkon;garaż/miejsce parkingowe;2011;do zamieszkania;Wilanów;4
12781;646100;30.92;1;5;;taras;;2024;do wykończenia;Praga-Południe;5
12782;;57.82;3;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;6
12783;673560;37.42;2;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Włochy;2
12784;690000;28.0;2;4;821;;;1948;do remontu;Śródmieście;5
12785;676124;55.42;3;0;;;;2025;do wykończenia;Rembertów;5
12786;617001;53.42;3;1;;;;2025;do wykończenia;Rembertów;5
12787;524984;38.32;2;1;;;;2024;do wykończenia;Rembertów;5
12788;647157;55.55;3;1;;;;2025;do wykończenia;Rembertów;5
12789;411201;25.62;1;3;;;;2025;do wykończenia;Rembertów;5
12790;505824;38.32;2;1;;;;2025;do wykończenia;Rembertów;5
12791;849000;53.84;2;2;450;balkon;;2017;do zamieszkania;Rembertów;4
12792;889707;65.19;3;1;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Wawer;5
12793;780000;51.0;2;2;600;;garaż/miejsce parkingowe;2013;do zamieszkania;Wilanów;2
12794;894000;60.0;3;0;890;;garaż/miejsce parkingowe;1960;;Mokotów;7
12795;739500;54.0;3;3;600;;garaż/miejsce parkingowe;1978;do zamieszkania;Ursus;4
12796;940000;56.0;2;2;;;;1952;;Mokotów;6
12797;;34.62;1;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Wilanów;4
12798;;45.15;2;7;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
12799;;27.42;1;1;;;garaż/miejsce parkingowe;;do wykończenia;Białołęka;4
12800;1156000;67.23;3;1;900;balkon;garaż/miejsce parkingowe;2018;do zamieszkania;Targówek;3
12801;608013;31.17;1;2;;balkon, taras;garaż/miejsce parkingowe;2026;do wykończenia;Bemowo;3
12802;;49.5;2;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;6
12803;950000;52.91;2;3;900;balkon;garaż/miejsce parkingowe;2010;do zamieszkania;Bemowo;4
12804;;44.39;2;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Wilanów;4
12805;2400000;103.0;4;2;1600;balkon, ogródek;garaż/miejsce parkingowe;1955;do wykończenia;Praga-Południe;2
12806;;49.85;2;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
12807;999000;62.03;3;0;;ogródek;garaż/miejsce parkingowe;2024;do wykończenia;Bemowo;6
12808;506340;28.13;1;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
12809;1273899;56.99;1;;;balkon, taras;garaż/miejsce parkingowe;2025;do wykończenia;Mokotów;
12810;;49.44;2;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;6
12811;849000;44.56;3;3;688;balkon;;1961;do zamieszkania;Wola;4
12812;1031745;61.05;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;11
12813;1060000;44.46;2;3;850;balkon;garaż/miejsce parkingowe;2015;do zamieszkania;Ochota;6
12814;590291;53.42;3;2;;;;;;Rembertów;5
12815;565000;27.83;1;4;;;;1966;;Praga-Południe;10
12816;690000;44.0;1;3;581;balkon;;1904;do remontu;Praga-Północ;3
12817;;76.11;4;5;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
12818;988800;63.59;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Włochy;7
12819;640101;55.42;3;2;;;garaż/miejsce parkingowe;;;Rembertów;5
12820;511572;38.32;2;4;;balkon;;;;Rembertów;5
12821;813999;52.0;3;2;;balkon;garaż/miejsce parkingowe;2023;do wykończenia;Bielany;7
12822;1099000;69.9;2;2;1000;balkon;garaż/miejsce parkingowe;2009;do zamieszkania;Włochy;3
12823;;66.56;3;5;;balkon;garaż/miejsce parkingowe;;do wykończenia;Włochy;6
12824;844000;40.12;2;2;;balkon;;2024;do wykończenia;Praga-Południe;5
12825;1030680;36.81;2;1;;balkon;;2023;do wykończenia;Wola;8
12826;517320;38.32;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12827;;68.95;4;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Białołęka;3
12828;1325000;57.36;3;2;600;balkon;garaż/miejsce parkingowe;2017;do zamieszkania;Mokotów;8
12829;921736;75.06;1;7;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Targówek;8
12830;805386;59.57;3;6;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Targówek;8
12831;2100000;125.0;6;0;1600;balkon;garaż/miejsce parkingowe;1995;do zamieszkania;Ochota;3
12832;;54.46;3;6;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
12833;632000;28.68;1;0;;ogródek;garaż/miejsce parkingowe;2025;do wykończenia;Bielany;4
12834;1927632;114.74;5;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Włochy;2
12835;730000;39.0;2;9;550;;;;;Mokotów;10
12836;799000;38.5;2;5;;;garaż/miejsce parkingowe;2018;do zamieszkania;Praga-Południe;8
12837;674000;35.5;1;5;450;;;;do zamieszkania;Bemowo;5
12838;995000;62.5;2;1;772;balkon;garaż/miejsce parkingowe;1997;;Mokotów;6
12839;1199000;53.9;3;11;850;balkon;;1968;do zamieszkania;Wola;11
12840;;54.07;3;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Białołęka;3
12841;799000;38.5;2;5;;;garaż/miejsce parkingowe;2018;do zamieszkania;Praga-Południe;8
12842;513488;38.32;2;5;;balkon;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12843;2841480;92.22;4;7;;taras;garaż/miejsce parkingowe;2023;do wykończenia;Mokotów;7
12844;3340440;103.28;4;7;;taras, balkon;garaż/miejsce parkingowe;2023;do wykończenia;Mokotów;7
12845;;55.1;3;3;;balkon;garaż/miejsce parkingowe;2026;do wykończenia;Ursus;3
12846;910000;44.03;2;7;600;balkon;garaż/miejsce parkingowe;2023;do wykończenia;Ursynów;10
12849;950000;67.0;3;2;;balkon;garaż/miejsce parkingowe;2018;do zamieszkania;Ursus;3
12850;820000;59.41;3;3;810;balkon;;1963;do remontu;Praga-Północ;8
12852;910000;52.0;2;2;;;;;;Wilanów;10
12853;599000;38.0;2;0;480;;;;do remontu;Praga-Południe;10
12854;1180000;47.52;2;2;960;balkon, ogródek;;2016;do zamieszkania;Praga-Południe;6
12855;;52.15;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Mokotów;2
12856;555000;40.8;1;11;630;balkon;;1980;do remontu;Targówek;13
12857;3599000;85.11;3;5;700;;;1900;do zamieszkania;Śródmieście;5
12858;1720000;140.46;5;4;1500;balkon;garaż/miejsce parkingowe;1994;do zamieszkania;Ursynów;5
12859;;34.45;1;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;2
12860;;60.3;3;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Białołęka;4
12861;1735000;71.63;3;5;;balkon;garaż/miejsce parkingowe;2015;do zamieszkania;Żoliborz;5
12862;;49.23;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Mokotów;2
12863;1250000;63.0;4;0;900;taras;;2019;do zamieszkania;Ochota;4
12864;870000;44.65;3;10;;balkon;garaż/miejsce parkingowe;1966;do wykończenia;Śródmieście;14
12865;3542000;141.68;5;5;;balkon, taras;garaż/miejsce parkingowe;2023;do wykończenia;Ursynów;5
12866;480000;25.0;1;1;450;;;;;Targówek;4
12867;642872;55.42;3;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12868;536480;38.32;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12869;851466;64.02;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Bielany;3
12870;639288;54.64;3;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Białołęka;3
12871;662269;55.42;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12872;1729847;57.47;2;1;;;;;;Mokotów;3
12873;1200000;65.44;3;2;1100;;;1900;do remontu;Wola;5
12874;;58.83;3;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
12875;1190000;94.0;3;4;900;;garaż/miejsce parkingowe;2021;do wykończenia;Ursus;4
12876;820000;59.7;3;1;;balkon;garaż/miejsce parkingowe;1969;do zamieszkania;Włochy;4
12877;750000;49.0;2;4;570;balkon;;1964;;Mokotów;8
12878;1249000;82.0;5;3;864;balkon;;1999;;Ursynów;4
12879;1030000;57.2;2;1;;balkon;garaż/miejsce parkingowe;2004;do zamieszkania;Ursynów;3
12880;745000;42.37;2;0;700;taras;;2022;do zamieszkania;Włochy;5
12881;829000;53.0;3;1;;balkon;;1970;do wykończenia;Ochota;4
12882;1461000;89.2;3;6;1200;;garaż/miejsce parkingowe;2004;do zamieszkania;Mokotów;11
12883;1140000;60.0;3;6;;balkon;;1974;;Mokotów;8
12884;839000;37.5;2;5;;taras;garaż/miejsce parkingowe;2023;do wykończenia;Wola;8
12885;;25.74;1;5;;;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12886;1420000;91.0;3;6;1000;balkon;;2004;do zamieszkania;Mokotów;11
12887;795000;55.1;3;2;805;balkon;;;do zamieszkania;Targówek;10
12888;866000;90.26;5;1;;balkon, ogródek, taras;garaż/miejsce parkingowe;2025;do wykończenia;Włochy;2
12889;866000;83.55;4;0;;ogródek, taras;garaż/miejsce parkingowe;2025;do wykończenia;Ursus;2
12890;;54.6;3;;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Praga-Północ;
12891;1312000;82.6;5;3;864;;garaż/miejsce parkingowe;2001;do zamieszkania;Ursynów;3
12892;511572;38.32;2;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
12893;;71.86;3;7;;;garaż/miejsce parkingowe;;do wykończenia;Targówek;8
12894;;63.47;3;5;;;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12895;3514630;119.14;4;2;;;garaż/miejsce parkingowe;;;Mokotów;3
12896;;55.07;3;2;;balkon;garaż/miejsce parkingowe;2026;do wykończenia;Ursus;3
12897;685000;51.0;2;7;600;balkon;;;;Praga-Południe;13
12898;;33.66;1;4;;;;;do wykończenia;Praga-Południe;5
12899;876557;64.73;3;0;;ogródek;garaż/miejsce parkingowe;2023;do wykończenia;Praga-Południe;5
12900;1299000;74.0;4;5;1200;balkon, taras;;2008;do zamieszkania;Praga-Północ;5
12901;795000;56.2;3;7;830;balkon;;1976;do remontu;Mokotów;10
12902;;107.68;5;3;;;garaż/miejsce parkingowe;;do wykończenia;Ursus;6
12903;1450000;48.0;2;5;862;taras;;2008;;Śródmieście;6
12904;695602;54.69;2;3;;;garaż/miejsce parkingowe;;do wykończenia;Białołęka;5
12905;;40.86;2;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Bemowo;5
12906;;62.91;3;1;;;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12907;790000;57.3;3;2;650;;garaż/miejsce parkingowe;1980;;Praga-Południe;12
12908;645932;40.12;2;1;;;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
12909;760000;41.78;2;1;;balkon;;1953;;Mokotów;2
12910;;62.92;3;2;;;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12911;748000;33.74;1;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
12912;910000;53.92;2;4;960;balkon;garaż/miejsce parkingowe;1935;do zamieszkania;Wola;4
12913;670272;34.91;2;5;;balkon;;2024;do wykończenia;Bemowo;5
12914;;65.32;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12915;760000;41.78;2;1;;balkon;;1953;;Mokotów;2
12916;1140000;38.0;1;0;440;ogródek, taras;garaż/miejsce parkingowe;2022;do zamieszkania;Wola;10
12917;;117.88;4;6;;taras, balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;6
12918;;41.47;2;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;7
12919;857000;68.59;4;1;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Białołęka;3
12920;592000;40.1;2;3;;ogródek;garaż/miejsce parkingowe;2025;do wykończenia;Białołęka;3
12921;1038000;81.25;3;3;;ogródek;garaż/miejsce parkingowe;2025;do wykończenia;Białołęka;3
12922;878400;60.27;3;0;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Praga-Południe;6
12923;1549400;92.97;5;5;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Praga-Południe;6
12924;913200;53.78;2;5;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Praga-Południe;6
12925;682000;44.97;2;0;;ogródek;garaż/miejsce parkingowe;2025;do wykończenia;Białołęka;3
12926;844000;40.12;2;2;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Praga-Południe;6
12927;2100000;99.15;4;3;;balkon;;1950;do wykończenia;Śródmieście;3
12928;870000;42.0;2;4;420;;garaż/miejsce parkingowe;1954;;Śródmieście;4
12929;941851;65.19;3;4;600;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Wawer;5
12930;996639;67.94;3;4;;balkon;garaż/miejsce parkingowe;2025;;Wawer;5
12931;3548000;142.07;5;5;1500;balkon, taras;garaż/miejsce parkingowe;2023;do wykończenia;Ursynów;5
12932;870000;29.17;1;;550;;;1950;;Śródmieście;
12933;2400000;64.0;2;3;700;;garaż/miejsce parkingowe;2021;do zamieszkania;Wola;8
12934;660000;36.6;2;3;550;balkon;;1970;do zamieszkania;Ochota;4
12935;879000;55.0;2;1;;balkon;garaż/miejsce parkingowe;2000;do zamieszkania;Praga-Północ;2
12936;1859375;106.25;4;3;;balkon;garaż/miejsce parkingowe;2023;do wykończenia;Mokotów;3
12937;;52.62;2;5;;;garaż/miejsce parkingowe;;do wykończenia;Ursus;6
12938;;58.74;3;0;;taras;garaż/miejsce parkingowe;2026;do wykończenia;Ursus;3
12939;1249000;82.6;5;3;860;balkon;;2001;;Ursynów;3
12940;920400;35.4;2;0;;ogródek;garaż/miejsce parkingowe;2023;do wykończenia;Wola;8
12941;590000;35.16;2;3;;balkon;;1981;do remontu;Bielany;6
12942;687050;52.85;2;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Bielany;2
12943;1646000;113.4;4;0;800;ogródek, taras;garaż/miejsce parkingowe;2000;do zamieszkania;Ursynów;4
12944;821994;59.29;4;2;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Ursus;7
12945;684320;52.64;2;3;;balkon, taras;garaż/miejsce parkingowe;2024;do wykończenia;Bielany;3
12946;818756;61.0;3;5;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Ursus;7
12947;697053;52.41;2;2;;balkon;garaż/miejsce parkingowe;2024;;Bielany;3
12948;623220;47.94;1;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Bielany;3
12949;768950;52.53;3;5;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Ursus;7
12950;882524;64.0;4;7;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Ursus;7
12951;699000;51.0;3;6;700;balkon;;1976;do zamieszkania;Bielany;6
12952;1450000;48.0;2;5;862;taras;;2008;;Śródmieście;6
12953;1156000;67.23;3;1;900;balkon;garaż/miejsce parkingowe;2018;do zamieszkania;Targówek;3
12954;1056000;32.0;1;2;600;;;1925;do zamieszkania;Śródmieście;4
12955;508800;38.8;2;0;;balkon, ogródek, taras;garaż/miejsce parkingowe;2024;;Białołęka;3
12956;;83.12;4;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Wesoła;2
12957;;54.12;3;6;;;garaż/miejsce parkingowe;;do wykończenia;Ursus;6
12958;;55.08;3;1;;balkon;garaż/miejsce parkingowe;2026;do wykończenia;Ursus;3
12959;1370000;78.0;3;2;;balkon;garaż/miejsce parkingowe;1999;;Ursynów;4
12960;1053306;68.42;3;2;;;garaż/miejsce parkingowe;2023;do wykończenia;Bemowo;5
12961;721500;55.5;2;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Bielany;2
12962;570000;28.74;1;1;350;;;2022;do wykończenia;Białołęka;3
12963;1615000;85.0;3;2;;balkon;;1932;do zamieszkania;Śródmieście;5
12964;694000;54.0;3;0;480;ogródek, taras;garaż/miejsce parkingowe;2022;do wykończenia;Białołęka;3
12965;679000;31.0;1;7;460;balkon, taras;;2020;do zamieszkania;Mokotów;7
12966;579000;26.6;1;6;460;balkon;;2020;;Mokotów;11
12967;779500;87.0;4;2;;balkon;garaż/miejsce parkingowe;2024;do zamieszkania;Ursus;2
12968;639200;37.6;2;1;;;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;8
12969;3700000;172.0;6;4;1650;balkon;garaż/miejsce parkingowe;1976;do zamieszkania;Śródmieście;5
12970;1395000;90.0;3;0;;ogródek, taras;garaż/miejsce parkingowe;2023;do wykończenia;Ursynów;1
12971;679000;47.7;3;4;550;;garaż/miejsce parkingowe;1980;do remontu;Bemowo;10
12972;1875937;72.43;3;4;;;garaż/miejsce parkingowe;2023;do wykończenia;Wola;8
12973;2431700;112.75;3;7;;;garaż/miejsce parkingowe;2023;do wykończenia;Wola;8
12974;1030686;36.81;2;1;;;garaż/miejsce parkingowe;2023;do wykończenia;Wola;8
12975;1749900;53.3;3;2;;;;1969;;Śródmieście;4
12976;1335000;91.82;3;0;500;;;1997;do zamieszkania;Ursynów;4
12977;1200000;40.0;2;1;500;;;1930;do zamieszkania;Śródmieście;3
12978;1749000;53.3;3;2;560;balkon;;1970;do zamieszkania;Śródmieście;4
12979;1350000;77.6;3;2;1000;;garaż/miejsce parkingowe;1999;do zamieszkania;Ursynów;3
12980;1100000;52.32;2;6;1000;balkon;garaż/miejsce parkingowe;2018;;Mokotów;6
12981;898000;71.9;3;2;;;garaż/miejsce parkingowe;1939;do zamieszkania;Wawer;2
12982;1300000;61.5;3;5;;balkon;garaż/miejsce parkingowe;2015;do zamieszkania;Żoliborz;6
12983;1221000;66.0;3;6;1120;;garaż/miejsce parkingowe;2009;do zamieszkania;Ochota;8
12985;825000;52.5;2;5;930;balkon;garaż/miejsce parkingowe;2000;do zamieszkania;Ursynów;5
12986;608013;31.17;1;2;;balkon, taras;garaż/miejsce parkingowe;2026;do wykończenia;Bemowo;3
12987;;41.07;2;0;;;garaż/miejsce parkingowe;;do wykończenia;Ursus;6
12988;;55.07;3;0;;taras;garaż/miejsce parkingowe;2026;do wykończenia;Ursus;3
12989;695000;34.68;1;1;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Bielany;4
12990;1684500;80.21;4;1;;balkon;garaż/miejsce parkingowe;2025;do wykończenia;Bielany;4
12991;1270000;62.34;3;0;;ogródek;garaż/miejsce parkingowe;2025;do wykończenia;Bielany;4
12992;2995000;117.0;4;5;;taras, balkon;garaż/miejsce parkingowe;2023;do wykończenia;Wola;5
12993;3263760;120.88;4;0;;;;2025;;Mokotów;3
12994;3860450;140.38;4;1;;;;2025;;Mokotów;3
12995;1430290;50.9;2;;;;;2025;;Mokotów;
12996;1636864;58.88;2;;;;;2025;;Mokotów;
12997;3276350;119.14;4;2;;;;2025;;Mokotów;3
12998;1308000;65.4;3;1;;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Włochy;2
12999;1500000;82.47;4;3;1150;balkon;garaż/miejsce parkingowe;2008;do zamieszkania;Mokotów;16
13000;1100000;60.0;2;0;650;ogródek;;1992;do zamieszkania;Mokotów;8
13001;840000;56.0;3;1;;;;1972;;Praga-Południe;4
13002;771850;59.75;3;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Białołęka;5
13003;650000;37.2;2;2;;balkon;;1973;do remontu;Włochy;4
13004;;39.89;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Praga-Południe;5
13005;1568000;119.67;4;1;;taras;garaż/miejsce parkingowe;2023;do wykończenia;Bemowo;3
13006;;53.55;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Targówek;3
13007;;80.52;4;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Białołęka;2
13008;1399000;82.0;4;1;1000;balkon;garaż/miejsce parkingowe;2024;do wykończenia;Praga-Południe;4
13009;3840000;110.0;4;7;890;balkon, taras;garaż/miejsce parkingowe;2022;do zamieszkania;Wola;15
13010;1031745;61.05;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;11
13011;1200000;56.0;3;0;;;;1954;do wykończenia;Śródmieście;5
13012;2000000;69.0;3;1;800;ogródek;garaż/miejsce parkingowe;1921;do zamieszkania;Śródmieście;3
13013;699000;51.0;3;6;;balkon;;1976;do zamieszkania;Bielany;12
13014;1290000;86.21;5;2;;taras;;2016;do zamieszkania;Praga-Południe;3
13015;385000;25.0;1;3;600;balkon, taras;garaż/miejsce parkingowe;2018;do zamieszkania;Włochy;4
13016;430900;26.7;1;4;300;balkon;garaż/miejsce parkingowe;2018;do zamieszkania;Włochy;4
13017;1400397;77.37;3;6;;balkon;garaż/miejsce parkingowe;;do wykończenia;Mokotów;11
13018;690000;35.0;1;1;650;;;1960;do zamieszkania;Ochota;3
13019;;69.46;3;2;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
13020;210000;95.0;3;2;;;;;do remontu;Targówek;2
13021;698000;49.0;3;4;657;balkon;;1972;;Żoliborz;10
13022;1499000;74.28;3;1;950;balkon;garaż/miejsce parkingowe;2011;do zamieszkania;Mokotów;8
13023;1273899;56.99;1;;;balkon, taras;garaż/miejsce parkingowe;2025;do wykończenia;Mokotów;
13024;636000;53.4;3;9;1000;balkon;garaż/miejsce parkingowe;1974;do remontu;Targówek;10
13025;;56.37;3;4;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
13026;663974;38.38;2;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Praga-Północ;7
13027;1320000;88.0;3;2;;balkon;;1933;;Praga-Północ;4
13028;1653563;72.73;3;1;;;garaż/miejsce parkingowe;2024;do wykończenia;Ochota;4
13029;;42.8;2;3;;balkon;garaż/miejsce parkingowe;;do wykończenia;Ursus;7
13030;669600;54.0;3;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Rembertów;5
13031;965200;59.05;3;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Włochy;7
13032;811600;43.82;2;5;;balkon;garaż/miejsce parkingowe;;do wykończenia;Praga-Południe;7
13033;995000;65.0;3;2;;balkon;garaż/miejsce parkingowe;;;Wesoła;5
13034;550000;29.9;2;1;550;balkon;;2022;do wykończenia;Włochy;7
13035;1100000;41.04;2;8;550;balkon;garaż/miejsce parkingowe;2024;do zamieszkania;Wola;8
13036;995000;62.5;2;1;772;balkon;garaż/miejsce parkingowe;1997;;Mokotów;6
13037;;77.41;4;0;;ogródek;garaż/miejsce parkingowe;;do wykończenia;Włochy;5
13038;848450;34.35;2;0;;;;1936;;Praga-Południe;5
13039;1015600;63.55;3;1;;balkon;garaż/miejsce parkingowe;;do wykończenia;Włochy;7
13040;1300000;175.0;5;0;;balkon;garaż/miejsce parkingowe;2023;;Wesoła;2
